906,50563	1,1744	1,1751	1,177	1,17885	1,17929	1,18044	1,18379	1,18742	1,18799	1,21669	1,2366
907,46999	1,16297	1,16386	1,16618	1,16841	1,1682	1,17007	1,17265	1,17622	1,17698	1,20581	1,22436
908,43436	1,15253	1,1533	1,1552	1,15746	1,15734	1,15976	1,16123	1,16551	1,16653	1,19476	1,21284
909,39873	1,14209	1,14233	1,14447	1,14612	1,14623	1,14897	1,15058	1,15446	1,15571	1,1836	1,20186
910,3631	1,13115	1,13172	1,13347	1,13466	1,13518	1,13845	1,13985	1,14364	1,14442	1,17245	1,19085
911,32746	1,12054	1,12184	1,12272	1,12363	1,12465	1,12776	1,12933	1,13317	1,13408	1,16184	1,18029
912,29183	1,10989	1,11149	1,11232	1,11296	1,11442	1,11694	1,11874	1,12227	1,12356	1,15078	1,169
913,2562	1,10005	1,10114	1,10212	1,10336	1,10434	1,10677	1,10836	1,11221	1,1129	1,13973	1,15759
914,22057	1,08984	1,09054	1,09195	1,0937	1,09353	1,09623	1,09759	1,10218	1,10235	1,12867	1,14661
915,18494	1,0792	1,08022	1,08221	1,08338	1,08325	1,086	1,08699	1,092	1,0917	1,11811	1,13635
916,1493	1,06874	1,07004	1,07233	1,07288	1,07345	1,07592	1,07708	1,08162	1,08094	1,10775	1,1266
917,11367	1,05856	1,06014	1,06197	1,06312	1,06377	1,06606	1,06723	1,07109	1,07035	1,09754	1,11667
918,07804	1,0489	1,05033	1,05187	1,0535	1,05431	1,05597	1,05752	1,06118	1,06004	1,08759	1,10599
919,04241	1,03952	1,04061	1,04233	1,04342	1,04432	1,04578	1,04772	1,05168	1,05055	1,07725	1,095
920,00677	1,03033	1,03118	1,03282	1,03377	1,03419	1,03626	1,03811	1,04208	1,04172	1,0672	1,08458
920,97114	1,02084	1,02107	1,02321	1,02391	1,02446	1,02648	1,02861	1,03209	1,03207	1,05709	1,07464
